ImageName,CellType,BoxX,BoxY,BoxW,BoxH,Area,Perimeter,Circularity,AspectRatio,MeanBlue,MeanGreen,MeanRed,StdDevBlue,StdDevGreen,StdDevRed,Solidity,Extent,GroundTruth_Label,IoU_Score
BloodImage_00187.jpeg,Piastrina,294,244,9,7,14.5,28.3848,0.226155,1.28571,201.778,114.481,163.111,5.33565,2.82017,4.41658,0.537037,0.230159,Rumore,0.0028388928317956
BloodImage_00187.jpeg,Piastrina,0,232,7,46,154.0,95.799,0.210867,0.152174,171.125,155.77,172.615,7.33753,6.17795,3.39069,0.885057,0.478261,Rumore,0.0
BloodImage_00187.jpeg,Piastrina,592,16,9,8,27.0,34.1421,0.291067,1.125,143.256,142.674,157.349,4.93725,2.76793,2.69266,0.574468,0.375,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,6,55,74,25,835.5,181.355,0.319224,2.96,163.258,154.502,170.777,9.33694,6.62773,4.08372,0.792694,0.451622,GlobuloRosso,0.11107706450130228
BloodImage_00187.jpeg,GlobuloRosso,515,0,80,52,3426.5,251.698,0.679672,1.53846,157.768,155.071,174.803,7.85782,8.24879,5.02693,0.960881,0.823678,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,55,55,57,25,1046.0,144.77,0.627173,2.28,166.438,154.34,171.238,9.63248,5.61385,3.61673,0.984008,0.734035,GlobuloRosso,0.11261261261261261
BloodImage_00187.jpeg,GlobuloRosso,85,0,50,43,1049.5,161.64,0.504774,1.16279,165.668,158.43,172.403,6.23376,7.21153,4.45375,0.813881,0.48814,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,456,70,64,10,374.5,137.213,0.24996,6.4,173.696,156.531,177.678,6.72446,5.75853,3.69478,0.885343,0.585156,GlobuloRosso,0.04876190476190476
BloodImage_00187.jpeg,GlobuloRosso,459,0,77,62,3990.5,255.497,0.768182,1.24194,149.616,148.372,171.16,6.42252,5.933,3.24335,0.974362,0.835882,GlobuloRosso,0.011977641735427202
BloodImage_00187.jpeg,GlobuloRosso,253,0,80,80,3676.5,329.924,0.424441,1.0,156.306,150.61,171.985,11.533,8.15486,4.69268,0.754154,0.574453,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,619,17,21,68,956.5,153.497,0.510144,0.308824,170.619,158.48,177.649,6.21649,3.92385,2.72816,0.981529,0.669818,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,189,29,65,70,3914.0,244.912,0.819996,0.928571,156.675,147.137,170.274,13.1957,5.20316,3.09466,0.990886,0.86022,GlobuloRosso,0.2119760479041916
BloodImage_00187.jpeg,GlobuloRosso,239,19,30,21,377.5,88.0416,0.611999,1.42857,162.523,159.652,175.516,5.31368,7.24629,3.19331,0.971686,0.599206,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,58,55,59,58,2235.0,247.196,0.459626,1.01724,165.889,158.953,173.738,7.70145,7.66996,4.78178,0.839437,0.653127,GlobuloRosso,0.270428323059902
BloodImage_00187.jpeg,GlobuloRosso,155,57,80,80,6088.5,304.87,0.823172,1.0,148.351,145.847,168.613,6.49924,5.32084,4.46346,0.998442,0.951328,GlobuloRosso,0.5057689268215584
BloodImage_00187.jpeg,GlobuloRosso,421,79,80,80,5390.0,343.539,0.573913,1.0,165.309,159.025,178.335,9.79164,10.1315,6.39229,0.899458,0.842187,GlobuloRosso,0.5424225765072385
BloodImage_00187.jpeg,GlobuloRosso,0,92,80,80,5365.5,385.983,0.452568,1.0,152.599,149.255,169.035,10.033,8.33644,4.76616,0.863871,0.838359,GlobuloRosso,0.24666317717874903
BloodImage_00187.jpeg,GlobuloRosso,341,109,80,80,3673.5,388.35,0.306085,1.0,165.126,157.245,177.284,9.33571,9.26313,5.68184,0.79068,0.573984,GlobuloRosso,0.07538009454452536
BloodImage_00187.jpeg,GlobuloRosso,264,127,80,80,3976.5,368.551,0.367887,1.0,160.654,154.182,175.366,9.35556,8.18053,5.61783,0.713466,0.621328,GlobuloRosso,0.18245004344048654
BloodImage_00187.jpeg,GlobuloRosso,400,170,74,58,2518.5,291.238,0.373127,1.27586,167.55,153.7,174.28,10.8454,9.10867,4.84087,0.752128,0.586789,GlobuloRosso,0.03814746378971211
BloodImage_00187.jpeg,GlobuloRosso,429,148,51,30,643.0,140.426,0.409754,1.7,167.695,152.953,174.069,10.4614,8.2979,4.05743,0.887509,0.420261,GlobuloRosso,0.09320175438596491
BloodImage_00187.jpeg,GlobuloRosso,1,153,80,80,5613.0,287.882,0.851089,1.0,150.378,144.948,167.209,10.2581,7.24743,5.29751,0.990209,0.877031,GlobuloRosso,0.012541183972792008
BloodImage_00187.jpeg,GlobuloRosso,345,160,80,80,5012.5,351.439,0.509994,1.0,156.67,150.746,173.34,11.1538,8.75787,5.53061,0.911115,0.783203,GlobuloRosso,0.011537074870808796
BloodImage_00187.jpeg,GlobuloRosso,529,164,80,80,5763.5,295.497,0.829447,1.0,160.73,152.628,175.221,11.2008,10.3088,6.64543,0.991399,0.900547,GlobuloRosso,0.0245579052316734
BloodImage_00187.jpeg,GlobuloRosso,483,186,80,80,5534.5,293.154,0.809274,1.0,152.898,150.973,172.801,7.34223,5.15732,3.75453,0.978778,0.864766,GlobuloRosso,0.013285588250557891
BloodImage_00187.jpeg,GlobuloRosso,460,214,14,68,618.0,147.113,0.358838,0.205882,160.4,156.407,176.81,5.06141,7.0054,4.83869,0.942073,0.64916,GlobuloRosso,0.018689925240299037
BloodImage_00187.jpeg,GlobuloRosso,394,214,59,61,2202.0,224.569,0.548693,0.967213,163.414,154.389,176.575,11.8278,7.87633,5.42305,0.855312,0.611837,Rumore,0.006731597860197395
BloodImage_00187.jpeg,GlobuloRosso,247,241,80,51,2615.5,236.125,0.589496,1.56863,182.715,135.233,177.111,11.2977,10.6958,6.20402,0.8948,0.641054,GlobuloBianco,0.06996364634062693
BloodImage_00187.jpeg,GlobuloRosso,247,222,51,25,845.5,134.527,0.587091,2.04,162.427,155.549,176.745,6.17194,5.93502,3.75146,0.982568,0.663137,GlobuloRosso,0.10075865339023234
BloodImage_00187.jpeg,GlobuloRosso,462,235,80,80,5309.0,333.539,0.599693,1.0,156.76,153.881,175.974,6.95565,5.8492,3.43598,0.890473,0.829531,GlobuloRosso,0.2941627087482764
BloodImage_00187.jpeg,GlobuloRosso,589,291,51,71,2225.5,288.752,0.335418,0.71831,165.991,159.141,179.153,8.09217,7.52744,4.86481,0.691901,0.614609,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,138,347,28,47,871.5,134.527,0.605144,0.595745,169.307,155.087,179.702,10.7486,5.09545,3.68778,0.967796,0.662234,Rumore,0.0055477800448543915
BloodImage_00187.jpeg,GlobuloRosso,172,344,46,50,1442.5,169.497,0.630956,0.92,182.502,135.702,175.255,8.27169,11.7506,6.66543,0.898754,0.627174,GlobuloBianco,0.039440290829274985
BloodImage_00187.jpeg,GlobuloRosso,90,346,80,76,4584.5,274.267,0.765869,1.05263,159.689,152.38,175.849,10.688,4.5969,3.62121,0.983904,0.75403,Piastrina,0.01555040240076388
BloodImage_00187.jpeg,GlobuloRosso,178,369,80,80,3498.0,284.652,0.542503,1.0,179.219,138.888,180.436,6.29365,10.5308,7.42742,0.873735,0.546562,GlobuloBianco,0.10974689622059126
BloodImage_00187.jpeg,GlobuloRosso,584,376,56,78,3854.0,242.912,0.820776,0.717949,166.439,158.33,179.157,7.82898,5.53459,3.90783,0.989347,0.882326,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,520,385,80,80,4288.0,355.681,0.425934,1.0,167.865,160.614,180.085,6.68499,4.17769,3.23767,0.789033,0.67,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,465,404,80,64,3454.0,326.51,0.407137,1.25,166.209,161.803,180.434,5.63713,5.0371,3.16314,0.867294,0.674609,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,77,396,80,80,5642.0,291.397,0.834974,1.0,154.515,150.887,173.341,8.68417,5.2038,4.08882,0.991564,0.881563,Rumore,0.0
BloodImage_00187.jpeg,GlobuloRosso,262,414,80,48,2385.5,301.723,0.329286,1.66667,182.092,143.11,179.566,7.8,9.90929,6.78587,0.767906,0.621224,GlobuloBianco,0.06584813773235476
BloodImage_00187.jpeg,GlobuloRosso,457,439,80,41,2479.0,264.368,0.445728,1.95122,162.123,159.598,179.904,6.02793,5.82069,4.27379,0.87939,0.755793,Rumore,0.0
BloodImage_00189.jpeg,GlobuloBianco,259,258,60,58,2516.0,198.167,0.805119,1.03448,211.936,104.532,141.581,10.1702,16.2085,13.7808,0.959207,0.722989,GlobuloBianco,0.09992821249102656
BloodImage_00189.jpeg,GlobuloBianco,218,170,160,105,9180.0,527.186,0.415074,1.52381,206.876,109.904,143.287,10.4567,31.7658,22.0389,0.801642,0.546429,GlobuloBianco,0.4824120603015075
BloodImage_00189.jpeg,Piastrina,88,431,10,8,46.0,28.9706,0.688738,1.25,172.186,178.61,176.356,4.93165,3.88834,4.23769,0.884615,0.575,Rumore,0.0
BloodImage_00189.jpeg,Piastrina,119,422,5,8,11.0,20.4853,0.329396,0.625,143.381,146.095,161.0,5.53324,3.33673,2.9761,0.55,0.275,Rumore,0.0
BloodImage_00189.jpeg,Piastrina,457,393,7,7,27.5,19.8995,0.872687,1.0,188.162,171.486,180.919,4.8184,4.93537,4.46233,0.964912,0.561224,Rumore,0.0
BloodImage_00189.jpeg,Piastrina,426,325,4,5,8.5,12.2426,0.712654,0.8,151.867,142.067,165.267,3.00814,2.83941,2.76807,0.894737,0.425,Rumore,0.001941747572815534
BloodImage_00189.jpeg,Piastrina,251,317,10,7,18.5,25.5563,0.355946,1.42857,196.333,130.333,170.267,5.11425,1.51291,2.70719,0.660714,0.264286,Rumore,0.0050968399592252805
BloodImage_00189.jpeg,Piastrina,77,81,6,6,13.5,17.0711,0.582133,1.0,153.182,118.273,139.636,5.69399,2.17803,3.83223,0.818182,0.375,Rumore,0.0
BloodImage_00189.jpeg,Piastrina,592,15,9,9,54.0,27.3137,0.909583,1.0,160.791,167.716,166.881,7.15612,6.57632,6.78128,0.981818,0.666667,Rumore,0.002420656266810113
BloodImage_00189.jpeg,GlobuloRosso,0,0,80,45,2452.5,227.154,0.597278,1.77778,147.129,144.225,166.384,8.80325,11.7162,5.19699,0.948743,0.68125,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,418,0,66,54,2778.0,212.569,0.772581,1.22222,150.981,147.224,171.523,9.58073,7.02304,4.35175,0.967439,0.779461,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,390,0,53,54,2032.0,220.225,0.5265,0.981481,151.066,149.969,172.926,8.96697,8.38037,5.15224,0.889473,0.709993,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,263,0,80,72,4963.5,280.326,0.793728,1.11111,148.871,148.54,172.302,8.19992,7.78971,4.45806,0.99151,0.861719,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,77,31,80,80,4451.0,363.823,0.422558,1.0,158.017,150.55,170.992,10.3502,9.10856,5.88474,0.760985,0.695469,GlobuloRosso,0.3344917463075586
BloodImage_00189.jpeg,GlobuloRosso,223,51,80,74,3965.0,306.711,0.529658,1.08108,159.501,156.093,176.612,8.57378,6.60313,4.50154,0.842184,0.669764,GlobuloRosso,0.17278481012658228
BloodImage_00189.jpeg,GlobuloRosso,254,45,49,27,1039.0,137.113,0.694496,1.81481,152.432,155.295,174.14,8.21479,6.66891,3.918,0.976963,0.785336,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,61,75,19,59,762.0,137.941,0.503242,0.322034,155.121,151.352,168.914,6.94928,9.9456,7.77471,0.97755,0.67975,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,0,72,34,62,1587.0,178.083,0.628841,0.548387,159.381,152.066,171.081,9.29323,9.0678,4.79983,0.949163,0.752846,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,180,69,68,77,4399.5,263.154,0.798348,0.883117,152.354,153.331,173.891,5.46741,6.19973,3.37589,0.991884,0.840241,GlobuloRosso,0.010247651579846286
BloodImage_00189.jpeg,GlobuloRosso,92,95,80,78,5068.0,274.51,0.845145,1.02564,151.324,147.194,170.057,9.7877,6.04367,3.50315,0.98994,0.812179,GlobuloRosso,0.014604558035451387
BloodImage_00189.jpeg,GlobuloRosso,566,116,60,61,2623.5,271.924,0.445858,0.983607,154.319,149.728,172.964,8.74341,8.56033,4.55434,0.86799,0.716803,GlobuloRosso,0.0453257790368272
BloodImage_00189.jpeg,GlobuloRosso,0,144,80,80,5812.0,303.113,0.794927,1.0,149.296,142.579,169.105,11.6348,8.51346,4.65076,0.99495,0.908125,GlobuloRosso,0.5709639533833228
BloodImage_00189.jpeg,GlobuloRosso,493,170,80,80,5558.0,290.225,0.829197,1.0,154.579,147.784,173.438,8.6049,5.97706,3.56176,0.995433,0.868437,GlobuloRosso,0.4186289900575615
BloodImage_00189.jpeg,GlobuloRosso,208,229,71,75,1918.0,266.794,0.338615,0.946667,190.151,149.229,176.135,7.81146,8.03705,5.08173,0.560409,0.360188,GlobuloBianco,0.15290739411342427
BloodImage_00189.jpeg,GlobuloRosso,91,247,80,80,5591.5,297.154,0.795745,1.0,162.669,158.817,179.256,8.1706,6.3529,4.9589,0.978219,0.873672,GlobuloRosso,0.19385287463920742
BloodImage_00189.jpeg,GlobuloRosso,298,284,68,49,1081.0,193.48,0.362879,1.38776,199.253,152.304,180.363,7.09799,6.62964,5.03016,0.708388,0.32443,GlobuloBianco,0.09567839195979899
BloodImage_00189.jpeg,GlobuloRosso,85,299,80,80,5388.0,319.882,0.661694,1.0,163.138,159.797,180.214,6.4608,4.30862,3.27838,0.955234,0.841875,GlobuloRosso,0.1072371315442147
BloodImage_00189.jpeg,GlobuloRosso,0,313,58,80,4214.0,262.627,0.767758,0.725,147.46,146.765,170.307,10.8617,5.06036,3.30108,0.989899,0.90819,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,368,351,38,38,688.0,114.024,0.664971,1.0,171.037,159.436,184.891,7.89509,4.49136,3.80615,0.959554,0.476454,GlobuloRosso,0.17272727272727273
BloodImage_00189.jpeg,GlobuloRosso,388,336,42,37,877.5,139.012,0.570626,1.13514,162.965,164.776,187.658,4.78429,3.17864,2.75734,0.930048,0.564672,GlobuloRosso,0.14619996132276156
BloodImage_00189.jpeg,GlobuloRosso,94,359,56,73,1749.0,250.51,0.350228,0.767123,162.626,158.944,179.356,7.80612,6.35121,4.96565,0.701143,0.427838,GlobuloRosso,0.03447875551427908
BloodImage_00189.jpeg,GlobuloRosso,0,368,57,80,3974.0,258.284,0.748586,0.7125,149.404,146.814,169.446,9.29266,5.52543,3.25588,0.984638,0.871491,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,144,451,36,20,461.5,95.3553,0.63781,1.8,169.158,163.832,185.24,5.77007,2.32792,2.49673,0.928571,0.640972,Rumore,0.0
BloodImage_00189.jpeg,GlobuloRosso,161,391,40,46,866.5,191.439,0.297111,0.869565,168.409,164.657,186.743,5.97963,2.97488,3.27393,0.639719,0.470924,GlobuloRosso,0.05988838981897373
BloodImage_00189.jpeg,GlobuloRosso,243,426,54,25,906.0,152.569,0.489112,2.16,167.559,166.272,190.374,6.53985,1.94988,1.96804,0.888235,0.671111,GlobuloRosso,0.09722022180613568
BloodImage_00189.jpeg,GlobuloRosso,584,419,56,61,3298.0,228.828,0.791481,0.918033,156.761,151.224,178.774,10.1819,10.0647,6.87951,1.0,0.965457,GlobuloRosso,0.510282975104376
BloodImage_00189.jpeg,GlobuloRosso,129,451,51,29,749.0,132.225,0.538347,1.75862,168.223,163.838,184.689,5.35503,2.95017,2.73055,0.867903,0.506423,Rumore,0.0
BloodImage_00190.jpeg,GlobuloBianco,202,154,184,122,9244.0,818.323,0.173468,1.5082,211.145,112.088,147.912,11.0825,25.6687,16.9552,0.552177,0.411796,GlobuloBianco,0.49483081670891654
BloodImage_00190.jpeg,GlobuloBianco,237,126,69,74,3484.0,248.309,0.710075,0.932432,206.233,97.1283,135.319,9.83303,18.1089,15.6398,0.931551,0.682335,GlobuloBianco,0.11255373084977406
BloodImage_00190.jpeg,Piastrina,540,477,15,3,17.0,29.6569,0.242889,5.0,180.781,169.281,185.188,5.45856,7.76706,7.98607,0.829268,0.377778,Rumore,0.0038071065989847717
BloodImage_00190.jpeg,Piastrina,89,431,8,8,44.0,26.4853,0.788231,1.0,176.316,177.632,173.404,4.36557,3.66889,4.06033,0.946237,0.6875,Rumore,0.0
BloodImage_00190.jpeg,Piastrina,115,422,8,8,22.5,31.8995,0.277859,1.0,168.711,173.553,176.316,5.67037,7.92962,6.04851,0.523256,0.351562,Rumore,0.006029771999246278
BloodImage_00190.jpeg,Piastrina,340,293,7,7,23.5,21.8995,0.615757,1.0,202.794,132.882,170.676,4.13578,2.68728,1.85853,0.839286,0.479592,Rumore,0.0010801278518681803
BloodImage_00190.jpeg,Piastrina,496,222,11,16,104.0,44.6274,0.656205,0.6875,209.911,115.96,135.581,7.31659,3.86339,5.11654,0.896552,0.590909,Piastrina,0.08695652173913043
BloodImage_00190.jpeg,Piastrina,220,129,8,7,27.0,22.1421,0.692045,1.14286,186.189,114.297,143.27,5.1404,2.36946,2.24991,0.915254,0.482143,Rumore,0.0012344318307064917
BloodImage_00190.jpeg,Piastrina,0,89,4,8,7.5,17.0711,0.323407,0.5,157.562,146.5,165.562,1.41283,3.39116,2.31756,0.681818,0.234375,Rumore,0.0
BloodImage_00190.jpeg,Piastrina,572,45,8,7,29.5,21.8995,0.772972,1.14286,161.575,154.2,161.85,10.6228,11.921,11.3238,0.907692,0.526786,Rumore,0.004714995369200977
BloodImage_00190.jpeg,GlobuloRosso,82,0,80,80,6059.0,336.284,0.673283,1.0,160.186,157.019,174.943,10.1145,14.6207,9.11731,0.970838,0.946719,GlobuloRosso,0.28892596820936156
BloodImage_00190.jpeg,GlobuloRosso,532,59,75,21,1185.5,176.87,0.476215,3.57143,163.316,145.175,166.47,19.4112,13.6977,13.1163,0.968942,0.752698,GlobuloRosso,0.13260924475877747
BloodImage_00190.jpeg,GlobuloRosso,532,0,80,56,2553.0,244.569,0.536364,1.42857,154.832,149.843,174.137,8.27249,9.54427,6.14124,0.913417,0.569866,GlobuloRosso,0.05685856432125089
BloodImage_00190.jpeg,GlobuloRosso,337,29,30,51,1067.5,142.184,0.663556,0.588235,162.959,149.014,174.645,12.3206,6.32384,3.27728,0.988884,0.697712,GlobuloRosso,0.1282051282051282
BloodImage_00190.jpeg,GlobuloRosso,337,0,68,29,1452.5,168.326,0.644205,2.34483,154.899,147.107,172.284,8.79451,8.58629,3.53981,0.986418,0.736562,GlobuloRosso,0.034826611102842686
BloodImage_00190.jpeg,GlobuloRosso,144,4,63,80,3645.0,253.882,0.710629,0.7875,165.259,156.495,175.519,9.47789,10.0894,6.80473,0.963139,0.723214,GlobuloRosso,0.5386481802426343
BloodImage_00190.jpeg,GlobuloRosso,28,14,80,80,6092.5,309.213,0.800736,1.0,154.906,148.824,170.402,8.35409,9.89288,5.65379,0.995344,0.951953,Rumore,0.0
BloodImage_00190.jpeg,GlobuloRosso,280,27,80,80,5825.0,291.397,0.862057,1.0,153.618,144.119,172.348,10.9368,6.01873,3.73714,0.996323,0.910156,GlobuloRosso,0.5362828892240656
BloodImage_00190.jpeg,GlobuloRosso,348,42,19,59,794.0,136.77,0.533398,0.322034,166.289,152.063,175.063,9.90716,6.77378,3.73208,0.973039,0.708296,GlobuloRosso,0.09393329981565275
BloodImage_00190.jpeg,GlobuloRosso,420,50,80,80,5099.5,273.238,0.858335,1.0,160.81,153.449,176.24,9.91605,7.48472,4.34886,0.988467,0.796797,GlobuloRosso,0.6877283473028154
BloodImage_00190.jpeg,GlobuloRosso,473,59,80,80,4969.5,331.439,0.568482,1.0,159.989,155.306,177.005,9.269,7.00264,5.6429,0.851233,0.776484,GlobuloRosso,0.2873846587307178
BloodImage_00190.jpeg,GlobuloRosso,0,70,80,80,6220.0,317.657,0.774611,1.0,157.614,153.898,173.119,11.1809,13.4049,8.44933,0.996635,0.971875,GlobuloRosso,0.13300760043431054
BloodImage_00190.jpeg,GlobuloRosso,158,103,56,63,2985.5,217.012,0.796634,0.888889,166.891,154.257,175.183,7.90213,6.11215,4.3238,0.988249,0.84623,GlobuloBianco,0.035649226858716375
BloodImage_00190.jpeg,GlobuloRosso,55,120,75,74,4819.5,272.811,0.813743,1.01351,161.274,156.393,174.145,11.3504,15.0279,8.94942,0.988717,0.868378,GlobuloRosso,0.539044289044289
BloodImage_00190.jpeg,GlobuloRosso,523,154,69,64,3747.5,242.326,0.801958,1.07812,163.549,155.263,176.921,8.71117,10.6099,7.15005,0.988004,0.848619,GlobuloRosso,0.2676850336424805
BloodImage_00190.jpeg,GlobuloRosso,524,138,55,10,304.0,115.456,0.286584,5.5,157.409,160.613,175.799,6.46844,6.7616,4.45515,0.948518,0.552727,GlobuloRosso,0.04630799023322388
BloodImage_00190.jpeg,GlobuloRosso,124,161,80,80,3977.0,303.338,0.54314,1.0,168.772,160.215,178.821,7.57006,8.9741,5.8607,0.806203,0.621406,GlobuloRosso,0.04637753823013287
BloodImage_00190.jpeg,GlobuloRosso,575,181,65,80,4586.5,293.355,0.669735,0.8125,155.835,148.233,174.412,10.7784,7.46811,4.84532,0.941786,0.882019,GlobuloRosso,0.2660909143957519
BloodImage_00190.jpeg,GlobuloRosso,309,252,62,49,1369.5,207.439,0.399938,1.26531,200.08,147.78,179.411,5.44527,10.4451,6.10162,0.725179,0.45079,GlobuloBianco,0.06696792681582718
BloodImage_00190.jpeg,GlobuloRosso,120,244,80,80,4429.0,384.794,0.375889,1.0,159.554,154.205,176.002,9.41609,6.26895,4.22494,0.800036,0.692031,GlobuloRosso,0.049256558929904125
BloodImage_00190.jpeg,GlobuloRosso,209,292,36,38,602.5,124.669,0.487135,0.947368,176.958,159.132,183.891,11.1517,2.48012,2.15349,0.930502,0.440424,GlobuloRosso,0.08237313066928169
BloodImage_00190.jpeg,GlobuloRosso,209,262,80,54,1745.5,225.238,0.432362,1.48148,193.494,146.945,178.732,8.74274,11.0192,6.78072,0.851671,0.404051,GlobuloBianco,0.09522759836878651
BloodImage_00190.jpeg,GlobuloRosso,408,252,80,80,5731.0,296.083,0.821509,1.0,161.643,155.094,175.715,10.4793,5.10127,4.05863,0.98853,0.895469,GlobuloRosso,0.49848323358202834
BloodImage_00190.jpeg,GlobuloRosso,148,304,80,66,3386.5,303.522,0.461935,1.21212,168.916,160.891,182.074,7.49969,4.28815,3.86191,0.809006,0.641383,GlobuloRosso,0.34723203769140165
BloodImage_00190.jpeg,GlobuloRosso,474,318,80,80,5629.5,327.355,0.660147,1.0,161.996,159.308,180.243,10.3737,9.71682,6.81634,0.938798,0.879609,GlobuloRosso,0.5388566136229688
BloodImage_00190.jpeg,GlobuloRosso,0,351,55,30,962.0,151.054,0.529812,1.83333,175.557,163.019,179.119,7.09274,5.18797,2.87402,0.844971,0.58303,Rumore,0.0
BloodImage_00190.jpeg,GlobuloRosso,360,358,56,51,2344.0,199.397,0.74085,1.09804,175.821,163.057,183.986,8.58014,9.26527,7.14305,0.946115,0.820728,GlobuloRosso,0.2404647638292498
BloodImage_00190.jpeg,GlobuloRosso,586,368,54,80,3396.5,241.154,0.733924,0.675,164.37,157.906,180.591,8.43449,9.17885,5.91059,0.984921,0.786227,GlobuloRosso,0.04979753596967347
BloodImage_00190.jpeg,GlobuloRosso,119,403,65,70,3820.5,249.497,0.771255,0.928571,165.124,154.892,177.649,9.31917,6.98795,6.3608,0.981251,0.83967,GlobuloRosso,0.4286791030714151
BloodImage_00190.jpeg,GlobuloRosso,498,427,75,53,2348.5,295.238,0.338577,1.41509,168.482,160.509,179.039,6.95553,6.03443,3.35468,0.787295,0.590818,GlobuloRosso,0.491183879093199
BloodImage_00190.jpeg,GlobuloRosso,493,406,61,15,632.0,133.941,0.442689,4.06667,157.394,153.393,172.852,6.22157,8.95454,4.62146,0.976062,0.69071,GlobuloRosso,0.07703965647890881
BloodImage_00190.jpeg,GlobuloRosso,365,436,64,44,2325.5,193.841,0.777744,1.45455,171.059,156.938,182.57,10.5446,4.45693,2.79417,0.992743,0.825817,Rumore,0.008788190868520425
BloodImage_00190.jpeg,GlobuloRosso,365,412,37,20,373.0,99.4558,0.473869,1.85,167.245,158.4,182.2,6.82742,4.90112,3.01394,0.88284,0.504054,GlobuloRosso,0.06230529595015576
BloodImage_00190.jpeg,GlobuloRosso,231,462,53,18,711.5,127.698,0.548294,2.94444,172.271,166.472,191.54,6.61745,2.55214,3.33644,0.959541,0.745807,Rumore,0.0074022467996168245
BloodImage_00190.jpeg,GlobuloRosso,0,433,38,47,1053.5,147.841,0.605699,0.808511,165.96,150.347,170.823,12.0531,8.60016,5.22998,0.960346,0.589866,Rumore,0.0
BloodImage_00191.jpeg,GlobuloBianco,427,66,130,133,10573.5,456.316,0.638113,0.977444,196.949,87.4873,115.011,11.8838,37.3559,23.1865,0.886072,0.611538,GlobuloBianco,0.7364251830700502
BloodImage_00191.jpeg,Piastrina,89,431,8,5,16.0,23.3137,0.369919,1.6,174.852,173.889,179.556,6.88371,5.0869,4.56503,0.603774,0.4,Rumore,0.0
BloodImage_00191.jpeg,Piastrina,115,422,9,8,51.5,27.0711,0.883093,1.125,169.446,173.492,171.492,6.92161,6.84133,6.84133,0.990385,0.715278,Rumore,0.0
BloodImage_00191.jpeg,Piastrina,421,324,9,7,45.5,27.0711,0.780208,1.28571,183.966,181.746,181.508,5.57831,5.50683,5.77655,0.978495,0.722222,Rumore,0.0014664804469273743
BloodImage_00191.jpeg,Piastrina,315,183,11,9,59.5,31.8995,0.734783,1.22222,184.36,140.747,151.2,5.019,4.29292,4.80833,0.922481,0.60101,Rumore,0.006817242804021485
BloodImage_00191.jpeg,Piastrina,622,166,9,8,35.0,26.1421,0.64357,1.125,179.702,151.149,168.085,6.07722,7.31067,4.42829,0.843373,0.486111,Rumore,0.009230769230769232
BloodImage_00191.jpeg,Piastrina,204,166,9,7,18.5,37.5563,0.164822,1.28571,172.778,173.167,175.139,5.67211,2.12786,2.29919,0.425287,0.293651,Rumore,0.0013224597751818382
BloodImage_00191.jpeg,Piastrina,280,30,12,11,79.5,34.3848,0.844976,1.09091,187.853,109.147,146.526,10.0136,6.75429,4.19233,0.963636,0.602273,GlobuloRosso,0.014627659574468085
BloodImage_00191.jpeg,Piastrina,267,0,33,5,79.0,67.3137,0.219094,6.6,152.438,159.875,174.089,4.72792,4.35095,3.18353,0.88764,0.478788,Rumore,0.0
BloodImage_00191.jpeg,GlobuloRosso,0,0,39,80,2477.5,221.983,0.631808,0.4875,162.072,157.565,172.974,7.68565,6.44448,3.65556,0.950326,0.794071,Rumore,0.0
BloodImage_00191.jpeg,GlobuloRosso,597,0,43,80,3177.0,233.799,0.730368,0.5375,147.877,144.554,171.389,6.14502,7.14473,3.67474,0.995769,0.923547,GlobuloRosso,0.4976751162441878
BloodImage_00191.jpeg,GlobuloRosso,207,31,45,49,1350.0,162.569,0.641905,0.918367,167.599,159.249,176.775,6.69794,5.9796,3.83308,0.887282,0.612245,GlobuloRosso,0.24434840425531915
BloodImage_00191.jpeg,GlobuloRosso,172,0,52,49,1114.5,172.953,0.468201,1.06122,167.495,158.739,173.29,6.88186,6.31125,4.3058,0.792956,0.437402,GlobuloRosso,0.04818840579710145
BloodImage_00191.jpeg,GlobuloRosso,371,0,80,80,5783.5,289.64,0.866333,1.0,153.92,146.682,173.562,10.8192,8.25498,6.08928,0.994412,0.903672,GlobuloRosso,0.575591985428051
