ImageName,CellType,BoxX,BoxY,BoxW,BoxH,Area,Perimeter,Circularity,AspectRatio,MeanBlue,MeanGreen,MeanRed,MeanValue,MinValue,MaxValue,MeanSaturation,MinSat,MaxSat,TextureValue,TextureSat,TextureLaplacian,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,GroundTruth_Label,Target
BloodImage_00203.jpeg,GlobuloRosso,472,77,64,80,1851.0,297.279,0.263201,0.8,167.144,160.128,179.193,179.234,166,189,27.5999,14,47,4.78735,5.68362,3.03405,0.400511,1.20483,1.6027,2.05027,4.02661,2.93623,4.02792,GlobuloRosso,1
BloodImage_00203.jpeg,GlobuloRosso,296,139,31,26,571.0,91.2548,0.861657,1.19231,196.699,141.223,152.789,196.7,173,225,70.9378,6,128,11.8641,32.2483,5.04853,0.785806,3.23721,3.56647,5.90676,-10.6599,-7.52706,11.2107,Piastrina,2
BloodImage_00203.jpeg,GlobuloRosso,472,123,57,80,2335.5,246.551,0.482809,0.7125,164.359,154.22,174.109,174.731,163,201,30.7286,9,56,6.24175,8.1798,3.39524,0.599426,1.58118,2.51009,3.47054,-6.50659,-4.27611,6.82162,GlobuloRosso,1
BloodImage_00203.jpeg,GlobuloRosso,0,194,80,80,4742.0,310.024,0.619983,1.0,152.515,148.578,171.665,171.702,146,204,37.5352,13,73,7.25504,10.3626,3.09506,0.777288,3.75508,3.65176,5.41055,9.96632,-7.60328,10.4267,GlobuloRosso,1
BloodImage_00203.jpeg,GlobuloRosso,496,371,59,80,2763.0,304.652,0.374096,0.7375,163.041,157.485,179.513,179.665,169,195,33.1382,17,49,4.2098,5.17497,2.81444,0.646191,1.7707,3.41081,4.45056,9.90219,6.59699,8.38144,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloBianco,294,276,112,144,6832.0,485.446,0.364314,0.777778,203.795,101.756,143.066,203.795,166,248,127.489,11,153,10.1006,14.7389,4.35603,0.518593,1.28832,2.52721,2.77747,5.43805,3.45864,-6.14439,GlobuloBianco,0
BloodImage_00204.jpeg,Piastrina,0,248,29,30,605.0,97.598,0.798148,0.966667,194.72,133.755,152.26,194.729,152,216,78.8259,21,131,15.2449,30.4959,5.13581,0.773332,2.73825,3.61408,5.1945,9.65984,6.82724,-9.90415,Piastrina,2
BloodImage_00204.jpeg,Piastrina,280,61,15,15,153.5,47.2132,0.865349,1.0,180.766,145.749,145.823,180.766,169,201,50.5886,29,76,7.0075,12.4337,4.46696,0.782287,2.83492,4.17204,5.99274,11.4493,7.99837,11.1178,Piastrina,2
BloodImage_00204.jpeg,GlobuloRosso,335,20,80,80,5573.0,332.569,0.633194,1.0,152.228,147.215,171.022,171.041,158,211,37.9618,7,60,6.90903,8.54352,2.89774,0.774998,2.89018,4.79518,6.09355,12.3417,-7.55105,-11.5433,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,600,66,40,51,1158.0,160.912,0.562009,0.784314,164.425,158.017,177.136,177.186,168,189,29.3628,14,42,3.85896,5.15765,2.82547,0.60594,1.48654,5.38309,5.24606,-10.6393,6.01809,10.8192,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,414,62,80,80,5511.5,303.296,0.752913,1.0,158.185,154.245,176.33,176.512,161,192,34.7034,17,67,4.61673,7.24511,2.81439,0.777922,2.89089,4.3356,6.26427,11.749,7.71003,-11.6851,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,90,68,80,80,6048.0,305.456,0.814563,1.0,148.894,143.952,167.968,168.038,153,187,39.0591,16,73,4.17314,5.68318,2.83258,0.781766,3.85427,4.62506,6.76295,12.5122,-8.70597,-12.7811,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,460,88,68,68,3926.0,243.397,0.832779,1.0,159.257,153.898,175.909,176.082,150,191,34.0488,15,67,4.01986,6.25303,3.00203,0.784526,3.45746,3.81458,5.85388,-11.0991,7.6984,10.7236,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,600,99,40,49,1270.5,154.811,0.666162,0.816327,163.116,157.9,176.913,176.969,164,189,29.1448,12,43,4.21606,4.82669,2.87909,0.724641,2.18556,3.51685,4.68194,9.82051,5.98546,-8.78315,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,465,183,80,60,2338.0,375.137,0.208773,1.33333,168.171,157.957,178.206,178.731,166,192,30.602,15,50,4.88544,6.81682,3.0788,0.524946,2.30589,2.08906,2.37758,4.63687,3.53196,5.08482,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,156,208,63,56,1283.5,262.61,0.233874,1.125,167.249,160.521,180.121,180.207,169,188,29.0741,9,49,3.78619,7.39265,3.19312,0.414369,1.65178,1.45199,2.23658,-4.35379,-3.49173,4.15358,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,588,200,52,80,3850.5,247.698,0.788643,0.65,144.549,140.403,170.273,170.274,153,204,46.893,17,79,4.47867,6.38742,3.19779,0.74488,2.2766,4.00297,5.28836,-9.95439,-6.49544,-10.4581,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,179,215,80,64,3263.0,324.368,0.38972,1.25,161.976,156.878,179.405,179.418,171,188,33.3962,16,52,3.40308,7.38379,2.77516,0.642815,2.36833,2.73107,3.12838,-6.66332,4.31256,-6.07191,GlobuloRosso,1
BloodImage_00204.jpeg,GlobuloRosso,133,409,64,63,2904.5,210.752,0.821744,1.01587,159.707,153.133,178.585,178.63,164,190,37.339,17,54,3.65982,5.7651,2.87215,0.782658,3.64281,3.34343,6.38263,-11.2675,-8.23018,-11.7551,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloBianco,487,282,153,166,19443.5,527.63,0.87766,0.921687,210.024,111.673,141.345,210.024,157,240,117.996,10,174,11.9738,45.5621,4.41108,0.796478,3.91069,5.04214,7.65922,14.1215,9.80896,-14.2079,GlobuloBianco,0
BloodImage_00206.jpeg,Piastrina,464,296,13,22,198.0,58.9706,0.715492,0.590909,194.124,153.757,154.664,194.124,179,203,54.8451,25,81,5.87876,15.6792,4.02072,0.692428,1.85622,3.24099,4.16409,7.99571,5.28664,-8.04094,Piastrina,2
BloodImage_00206.jpeg,Piastrina,252,12,26,26,450.0,83.598,0.809153,1.0,193.573,139.214,153.425,193.573,177,215,70.9363,27,120,8.56395,26.206,5.47292,0.778762,3.28282,3.26913,5.35712,-10.3003,8.49311,-9.68252,Piastrina,2
BloodImage_00206.jpeg,GlobuloRosso,261,12,17,28,306.0,75.4558,0.675376,0.607143,195.56,142.607,157.724,195.563,175,215,68.0,7,120,8.78213,30.5879,5.32719,0.722398,2.2287,2.77467,4.13382,-8.42337,-6.10162,-7.59276,Piastrina,2
BloodImage_00206.jpeg,GlobuloRosso,109,0,80,80,5905.0,296.912,0.841735,1.0,162.467,154.061,173.823,174.066,159,202,31.1336,11,56,5.8741,6.7874,2.81291,0.787453,4.06844,4.78564,6.12638,-12.3066,8.3598,-11.5903,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,339,0,80,80,4632.0,277.338,0.756762,1.0,166.255,154.911,175.676,176.214,161,196,31.8934,7,65,5.25872,8.81977,3.04833,0.747786,2.28699,3.43829,4.8899,-10.0823,-6.41062,9.0559,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,250,11,28,29,528.5,90.669,0.807861,0.965517,192.134,143.437,156.144,192.136,175,215,63.713,3,120,8.8354,30.1612,5.42119,0.781689,3.49722,3.3029,5.82463,10.445,7.57395,-10.708,Piastrina,2
BloodImage_00206.jpeg,GlobuloRosso,219,54,73,74,4776.5,269.497,0.826438,0.986486,161.568,148.904,174.061,175.749,164,203,41.0989,11,77,7.11727,11.3941,2.84286,0.783895,3.67279,3.87257,6.00657,10.9676,-7.85854,11.4592,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,431,71,80,80,4907.0,300.368,0.683471,1.0,163.884,156.635,178.25,178.293,163,211,34.0672,8,53,8.22485,7.26694,3.07979,0.767534,3.11702,3.20401,5.57767,-10.0931,-7.1366,10.1484,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,208,150,80,80,5974.5,311.012,0.77617,1.0,154.474,151.87,175.848,175.849,159,255,37.3308,16,70,5.72822,5.70241,3.16125,0.785862,5.11833,4.72445,5.99228,-11.7327,8.82359,-11.3917,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,295,279,76,80,5180.5,295.296,0.746561,0.95,165.114,160.973,185.196,185.226,172,227,35.8643,18,50,4.60798,4.4377,2.80156,0.780791,3.44509,3.60479,6.48156,-12.0106,-8.9639,-11.5492,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,100,293,80,80,4152.5,372.836,0.375392,1.0,169.839,161.292,181.275,181.4,169,213,30.5436,6,51,8.26358,6.98948,3.12523,0.711184,2.6848,3.1233,4.12587,8.41488,5.4845,7.76089,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,25,304,80,80,4145.5,373.581,0.373265,1.0,169.244,158.593,177.521,178.206,163,201,29.3392,9,54,5.94383,8.10961,3.12087,0.654931,2.16219,3.51813,3.79819,-7.79087,-4.93187,-7.50872,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,0,327,80,66,4098.5,274.125,0.68539,1.21212,170.27,164.862,179.235,179.662,163,200,24.2056,3,51,7.30969,8.45548,3.27996,0.734049,2.37061,3.04548,4.47371,8.92495,5.79167,-8.24248,GlobuloRosso,1
BloodImage_00206.jpeg,GlobuloRosso,307,342,76,75,4292.5,394.836,0.346009,1.01333,168.611,162.044,186.583,186.946,173,197,35.785,14,60,3.88829,4.9872,2.57961,0.720898,2.82164,3.69758,5.16148,9.66649,7.28055,9.85712,GlobuloRosso,1
BloodImage_00210.jpeg,GlobuloBianco,353,366,202,114,13859.5,722.767,0.333397,1.77193,214.071,107.829,148.347,214.071,167,244,125.749,15,175,10.4298,29.3791,4.85294,0.5626,1.44028,3.52378,4.07929,7.96775,-6.19321,-8.12165,GlobuloBianco,0
BloodImage_00210.jpeg,GlobuloRosso,309,71,80,73,4974.0,279.74,0.798741,1.09589,157.629,150.103,173.762,174.147,153,221,37.5951,3,62,6.92774,6.97562,3.09148,0.775592,3.13154,3.46094,5.23397,-10.2928,7.01288,9.58978,GlobuloRosso,1
BloodImage_00210.jpeg,GlobuloRosso,34,79,80,80,4862.0,322.024,0.589179,1.0,153.348,143.845,167.625,168.064,154,194,38.1724,9,76,5.24619,8.67274,3.14615,0.763744,2.90773,3.67691,5.90897,11.115,7.48257,-10.737,GlobuloRosso,1
BloodImage_00210.jpeg,GlobuloRosso,476,99,78,65,4008.0,257.882,0.757347,1.2,152.717,141.346,170.2,170.652,157,199,44.5531,15,69,5.45548,7.65145,2.95369,0.767713,2.89102,3.2663,4.78333,9.14945,6.29814,8.85868,GlobuloRosso,1
BloodImage_00210.jpeg,GlobuloRosso,475,147,80,80,6151.0,308.971,0.809695,1.0,151.299,141.735,169.487,170.006,149,216,43.7843,7,81,6.13023,7.0851,3.207,0.781363,4.4334,6.06411,8.03651,15.0902,-10.2562,-15.992,GlobuloRosso,1
BloodImage_00210.jpeg,GlobuloRosso,325,273,80,78,5218.5,287.64,0.792607,1.02564,162.107,155.251,181.374,181.902,168,210,39.4626,23,60,4.85562,5.48464,2.83188,0.780515,3.1219,4.39119,6.82424,-12.4335,8.6172,13.5124,GlobuloRosso,1
BloodImage_00210.jpeg,GlobuloRosso,596,337,44,80,3381.5,241.071,0.731188,0.55,165.332,157.992,179.14,179.676,166,197,32.0134,17,58,5.3697,6.23228,2.48571,0.703918,1.93946,5.79088,6.84216,-13.1635,-7.81304,-13.9889,GlobuloRosso,1
BloodImage_00210.jpeg,GlobuloRosso,5,365,75,66,3643.0,240.51,0.791414,1.13636,169.861,161.018,179.107,179.535,161,194,26.9435,8,56,5.00304,6.61083,2.82121,0.769769,2.62217,3.69304,5.44726,10.162,6.92586,10.174,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloBianco,290,207,102,99,7625.5,338.836,0.834642,1.0303,192.577,101.575,121.422,192.579,158,230,120.802,13,162,10.2962,38.0842,4.54548,0.79149,4.0776,3.73905,6.3138,-11.8097,10.5344,11.3668,GlobuloBianco,0
BloodImage_00211.jpeg,GlobuloRosso,221,16,80,80,5851.0,297.255,0.832113,1.0,156.162,145.364,170.14,170.644,158,189,39.8649,14,63,4.72652,6.61964,2.74871,0.78288,3.69367,3.89734,5.83223,-10.8979,-8.3131,10.8067,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloRosso,541,24,80,80,5903.5,299.012,0.829739,1.0,151.307,141.457,168.672,169.637,125,207,44.4216,13,85,10.1968,7.97384,3.02119,0.784281,4.03059,4.03787,5.77504,-10.8507,-8.31222,10.8148,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloRosso,89,53,80,80,6144.5,306.042,0.824395,1.0,160.179,150.966,171.082,171.239,151,209,32.563,5,58,9.52653,9.56282,2.83596,0.781665,4.77735,4.90193,6.28349,12.3112,-8.76872,-11.9077,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloRosso,275,122,66,71,3137.5,229.581,0.748036,0.929577,167.932,153.515,175.193,176.811,165,198,33.6693,14,66,5.28301,7.65562,2.93762,0.746566,2.33274,3.1892,4.7674,-8.92666,-5.9956,-8.86951,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloRosso,576,153,64,80,4952.0,280.485,0.790989,0.8,159.434,149.631,175.621,175.857,161,215,40.9148,9,60,8.41252,7.14609,2.85457,0.768701,2.84317,5.76326,6.89189,-13.6761,-8.37621,-13.2477,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloRosso,184,197,80,80,4932.0,297.882,0.698463,1.0,165.356,158.632,179.575,179.696,168,215,32.012,15,49,6.52779,6.03045,2.65905,0.770146,3.11916,3.43465,6.21886,11.1271,8.41922,11.2978,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloRosso,58,214,69,66,3970.0,244.912,0.831728,1.04545,157.565,146.475,170.846,171.306,155,208,39.405,9,65,7.82868,8.72984,3.12834,0.78278,3.47028,3.73471,6.06084,11.1661,-7.81051,-11.0641,GlobuloRosso,1
BloodImage_00211.jpeg,GlobuloRosso,439,371,80,80,5623.0,321.74,0.682602,1.0,166.242,164.575,183.193,183.357,166,216,31.5321,7,48,9.01169,6.34756,3.11584,0.77237,3.3104,3.90669,6.00617,11.9526,-7.7288,10.9649,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloBianco,372,378,156,102,9943.5,587.428,0.362109,1.52941,212.569,105.139,147.486,212.569,167,247,128.151,16,173,9.65958,29.2265,4.57571,0.664965,2.04208,3.00775,4.05287,-8.24667,-5.24815,7.59366,GlobuloBianco,0
BloodImage_00212.jpeg,GlobuloRosso,0,0,80,80,5712.5,339.841,0.621563,1.0,155.698,147.891,168.283,168.841,157,192,34.7436,9,61,5.82244,9.48653,2.85143,0.774362,4.02116,4.08934,5.71281,-10.6142,-7.74287,12.052,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloRosso,235,0,45,38,1317.5,139.154,0.855002,1.18421,190.899,149.185,160.398,191.143,167,216,55.237,3,105,9.09096,22.3887,4.81958,0.791458,3.34111,5.8911,7.58963,-14.7619,-9.266,-14.362,Piastrina,2
BloodImage_00212.jpeg,GlobuloRosso,367,9,80,80,6131.0,306.627,0.819444,1.0,161.202,153.009,174.306,174.482,159,188,33.0653,14,60,5.39737,7.8191,2.78736,0.781987,4.50665,5.02082,6.45873,12.4254,-8.76284,12.2926,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloRosso,330,141,80,80,5060.5,292.811,0.741699,1.0,163.412,152.39,176.465,177.433,163,220,38.3254,19,72,8.61383,8.43608,2.95919,0.761841,2.75097,3.22495,5.78954,10.4409,-8.32826,10.4538,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloRosso,257,156,80,78,4977.5,280.752,0.79355,1.02564,169.333,158.578,180.3,181.043,171,205,33.2911,16,61,5.67491,5.84232,2.88314,0.785143,3.75498,3.44873,6.81615,-11.9944,-8.69773,-12.3091,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloRosso,125,190,80,80,6071.5,300.184,0.846704,1.0,169.005,159.001,178.625,179.148,164,210,31.7436,3,59,8.85143,8.22928,2.88247,0.783651,4.48643,4.63845,6.1363,-11.8288,-8.73991,-11.5848,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloRosso,522,233,80,54,2318.5,315.238,0.293184,1.48148,169.017,156.316,176.439,177.48,165,199,31.3022,11,62,4.00206,7.32403,3.1665,0.509894,1.39852,3.44453,3.40233,6.83826,5.33636,-7.45195,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloRosso,176,406,60,68,3340.0,228.569,0.803384,0.882353,166.911,162.639,188.187,188.198,177,197,36.3713,21,52,3.91934,4.35383,2.6896,0.771058,2.94273,3.34715,5.38355,10.1812,6.87374,-9.78078,GlobuloRosso,1
BloodImage_00212.jpeg,GlobuloRosso,567,425,73,55,2621.5,248.184,0.534827,1.32727,166.852,143.984,173.311,174.711,163,203,45.0197,15,74,7.05256,9.50898,2.9788,0.646783,1.95304,2.28505,3.1608,6.00996,4.37912,-6.06157,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloBianco,379,62,173,158,14899.5,1058.07,0.167245,1.09494,200.131,100.389,134.382,200.132,158,241,125.427,13,188,12.0633,48.2075,4.91897,0.689057,2.9752,3.93312,4.26774,-9.48556,-6.12607,-8.36944,GlobuloBianco,0
BloodImage_00214.jpeg,Piastrina,73,286,76,84,679.0,261.421,0.124853,0.904762,181.722,151.63,176.366,181.838,169,201,42.3127,26,62,7.56217,6.62387,3.85191,-0.166322,-0.30831,0.965725,1.91471,-3.37247,-1.76629,3.91008,GlobuloRosso,1
BloodImage_00214.jpeg,Piastrina,255,52,30,32,679.5,98.3259,0.883209,0.9375,202.496,134.637,151.35,202.496,174,230,83.7881,21,153,12.3498,36.7695,5.13686,0.791795,3.44141,4.04727,6.39463,-11.6577,-8.13068,11.9922,Piastrina,2
BloodImage_00214.jpeg,GlobuloRosso,0,0,80,80,5179.0,297.882,0.733443,1.0,165.837,153.95,171.294,172.492,155,203,29.7742,0,57,8.58626,10.0168,3.2602,0.765021,2.65835,3.82477,5.10046,9.56323,6.5274,-11.1482,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,330,0,80,80,4911.5,289.64,0.735712,1.0,160.47,147.573,172.66,172.985,162,195,38.2649,13,60,4.60614,8.54123,2.86754,0.773834,3.03887,3.57144,5.4194,-10.4184,-7.38564,-9.93729,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,523,1,54,80,2964.0,237.882,0.658209,0.675,146.446,139.69,165.945,165.979,127,188,42.5507,9,65,9.6359,9.20963,2.95916,0.714503,2.20264,2.75505,4.32046,-8.30954,-5.67494,7.88724,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,303,12,73,80,4161.0,279.74,0.668187,0.9125,156.81,146.178,172.282,172.373,162,190,39.9211,15,57,3.97348,7.18487,2.77006,0.729567,2.33406,2.86114,4.51355,8.41702,6.23671,8.3011,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,0,82,32,17,379.5,84.0416,0.6752,1.88235,198.081,129.599,147.205,198.081,175,218,86.8663,14,154,9.54742,37.5012,5.01128,0.679396,1.79712,3.0498,4.20307,-8.20525,-5.36718,7.87187,Piastrina,2
BloodImage_00214.jpeg,GlobuloRosso,0,19,80,70,4198.0,277.054,0.687265,1.14286,166.883,155.204,172.071,172.953,157,203,28.6858,0,53,9.02339,10.0913,3.29448,0.769716,2.90857,3.37461,6.05548,11.2084,7.50986,-10.8015,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,55,92,80,80,5575.0,300.77,0.774439,1.0,151.986,142.347,166.421,167.193,155,193,39.3861,10,74,5.01859,6.34007,2.88371,0.783381,3.93529,3.83604,5.69892,-10.4792,-7.81229,-11.0873,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,240,151,71,74,4274.5,260.811,0.789665,0.959459,154.163,141.527,170.164,170.386,160,189,43.3998,16,57,3.65613,6.72057,2.44967,0.764328,2.77518,3.24518,6.03828,10.7964,8.16129,10.871,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,397,236,79,56,2813.5,278.267,0.456597,1.41071,162.753,148.335,172.522,174.517,164,204,39.0007,19,72,6.43367,9.2452,3.17971,0.607638,1.74624,2.54203,3.26683,-6.3065,-4.27671,6.33821,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,112,228,68,66,3810.0,241.74,0.81929,1.0303,159.177,147.755,172.015,172.443,155,217,38.7531,16,63,7.83247,6.32342,2.9116,0.779363,3.24637,3.56265,5.94636,-10.7036,8.6635,-11.6558,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,437,250,80,80,3331.0,363.622,0.31658,1.0,162.784,147.583,173.025,174.664,164,205,40.1416,17,75,6.26257,9.12121,3.03584,0.587873,1.85014,2.68808,3.04023,5.91237,4.05898,-6.62555,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,20,275,80,74,4065.5,322.953,0.489829,1.08108,159.583,153.671,173.813,174.322,167,194,32.7714,13,58,3.70494,5.56944,2.59289,0.724155,3.60318,3.04631,3.96988,8.37314,-5.91082,7.48152,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,470,326,80,80,5365.0,299.338,0.752412,1.0,154.398,149.336,175.204,175.393,160,218,40.7966,22,69,5.15318,5.75552,3.00168,0.789078,4.52875,4.17673,5.65368,10.6052,8.00734,10.9751,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,373,396,80,80,4931.0,338.51,0.540758,1.0,162.091,155.83,183.406,183.489,171,209,40.0888,25,57,4.90474,5.13918,2.59207,0.762309,4.01458,3.12482,5.60056,-10.9019,7.61679,-9.96615,GlobuloRosso,1
BloodImage_00214.jpeg,GlobuloRosso,515,416,77,64,4009.5,249.296,0.810714,1.20312,160.64,148.754,174.465,175.865,135,248,40.7059,21,81,10.2588,7.58429,5.58064,0.777415,2.97642,3.54686,5.18257,-9.55954,-6.67697,10.1776,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloBianco,82,287,152,158,16726.5,567.37,0.652954,0.962025,209.287,112.808,152.444,209.297,166,246,116.196,17,175,11.7042,38.8345,4.91297,0.791698,4.52115,4.21056,7.19759,13.0758,9.49869,13.0309,GlobuloBianco,0
BloodImage_00215.jpeg,Piastrina,454,152,32,33,736.0,104.912,0.840311,0.969697,190.125,138.066,142.308,190.125,153,208,71.2506,25,135,9.63488,28.2143,5.32438,0.783247,2.90835,4.06347,5.74325,-10.7495,-7.33172,-10.8582,Piastrina,2
BloodImage_00215.jpeg,GlobuloRosso,229,59,66,75,3718.0,338.936,0.406709,0.88,164.505,154.32,174.827,175.288,147,202,32.0483,9,58,7.70933,6.40108,3.21624,0.738021,2.75387,4.6075,4.41424,-9.24363,-5.79136,8.98204,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,295,86,80,80,5671.5,294.61,0.821131,1.0,153.428,143.591,171.462,171.679,157,192,43.5923,13,64,4.84258,8.70917,2.64324,0.789872,4.1744,4.12753,5.91469,10.9572,8.00324,-11.4498,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,259,198,62,63,2474.0,244.167,0.52148,0.984127,171.475,157.913,180.638,180.921,172,195,32.7538,17,46,4.13402,4.58116,2.61494,0.689165,2.03082,2.92252,4.45232,-9.181,5.5417,-8.14153,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,510,261,72,61,3044.5,281.924,0.481351,1.18033,167.666,150.673,176.781,177.68,165,197,39.1607,14,59,4.46871,6.98529,3.59977,0.678937,2.35204,2.86945,3.5861,-6.81511,-4.79733,7.93833,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,415,260,60,80,2382.5,293.865,0.346695,0.75,165.016,159.879,180.236,180.537,161,198,30.9136,14,46,4.01929,4.55706,3.22796,0.594646,1.46554,3.88225,5.20793,10.3401,-6.21261,9.76807,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,0,282,59,80,3786.0,266.711,0.668821,0.7375,157.842,149.488,171.815,172.052,160,190,34.7289,10,55,4.57521,6.09013,2.78179,0.731971,2.31565,3.10453,4.27168,-9.33486,6.70147,7.96017,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,357,289,51,63,2054.5,199.924,0.645932,0.809524,162.848,158.398,184.23,184.231,174,192,36.7988,22,49,3.05429,4.50605,2.72674,0.737064,2.35914,3.04682,4.49645,-8.26882,-5.72709,-9.50254,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,475,361,63,47,1086.0,217.196,0.289292,1.34043,172.937,159.505,179.3,181.127,167,198,31.1225,16,56,4.28395,7.91452,3.47214,0.384387,1.10808,1.57757,1.99045,3.8382,2.85894,4.07172,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,36,397,80,80,4899.5,320.125,0.60079,1.0,164.998,160.941,177.628,177.854,153,206,27.839,0,50,10.468,11.0794,3.43527,0.726855,2.44424,2.8387,4.69043,8.50938,6.38266,8.78226,GlobuloRosso,1
BloodImage_00215.jpeg,GlobuloRosso,403,439,77,41,1979.0,233.681,0.455416,1.87805,162.929,155.792,182.147,182.147,172,195,37.8229,22,50,3.82196,4.82385,3.26453,0.545748,1.47431,2.29806,3.05974,-7.04907,-4.37316,5.73916,GlobuloRosso,1
BloodImage_00224.jpeg,GlobuloBianco,262,90,110,181,12135.0,522.558,0.558444,0.607735,192.327,114.33,127.539,192.327,162,225,104.323,16,171,9.15663,42.9737,4.15631,0.713273,2.18978,2.913,3.44395,6.64412,4.61649,-7.13339,GlobuloBianco,0
BloodImage_00231.jpeg,GlobuloBianco,215,260,138,143,13215.5,676.968,0.362375,0.965035,218.069,116.34,155.468,218.069,181,243,118.508,37,160,8.56279,19.2517,3.85871,0.707049,3.03428,3.05189,4.15781,7.93795,6.0375,7.89095,GlobuloBianco,0
BloodImage_00231.jpeg,GlobuloRosso,80,0,80,80,5610.5,294.326,0.813869,1.0,160.131,154.577,173.262,173.684,157,201,34.4651,5,69,10.7802,10.4308,3.12203,0.773743,3.03432,3.48704,7.31983,12.7496,-8.85502,13.1947,GlobuloRosso,1
BloodImage_00231.jpeg,GlobuloRosso,392,31,80,80,5797.0,296.912,0.82634,1.0,161.289,152.784,177.371,177.635,166,215,38.3401,12,65,7.39417,9.16635,2.80679,0.78808,4.67182,4.51112,6.05676,11.3411,8.45179,-12.7358,GlobuloRosso,1
BloodImage_00231.jpeg,GlobuloRosso,280,45,76,77,3109.5,369.664,0.285947,0.987013,175.604,157.955,178.56,180.409,168,202,32.1637,6,58,5.45374,9.79169,3.25097,0.565126,2.88448,2.41521,2.72351,-5.29567,-4.27852,6.23924,GlobuloRosso,1
BloodImage_00231.jpeg,GlobuloRosso,0,131,80,80,5450.5,295.154,0.786227,1.0,168.816,160.219,175.698,176.415,160,194,25.7897,6,52,7.00333,8.74419,3.04734,0.775236,3.0286,3.52218,6.50717,11.6204,8.53329,11.7408,GlobuloRosso,1
BloodImage_00231.jpeg,GlobuloRosso,591,243,49,49,1208.0,177.397,0.482375,1.0,173.891,156.96,179.466,180.909,165,202,34.5904,17,56,6.52253,7.98504,3.45199,0.564544,1.4724,2.33642,2.98044,5.92547,4.48476,-5.70637,GlobuloRosso,1
