ImageName,CellType,BoxX,BoxY,BoxW,BoxH,Area,Perimeter,Circularity,AspectRatio,MeanBlue,MeanGreen,MeanRed,MeanValue,MinValue,MaxValue,MeanSaturation,MinSat,MaxSat,TextureValue,TextureSat,TextureLaplacian,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7
BloodImage_00212.jpeg,Foreground,174,401,90,79,3176.5,422.576,0.223537,1.13924,172.043,163.476,187.755,187.849,177,200,33.7845,17,49,4.12507,5.13346,2.91857,0.444257,1.85036,2.11097,2.81943,-5.29232,-3.75606,6.01364
BloodImage_00212.jpeg,Foreground,540,393,96,87,6613.5,321.179,0.805652,1.10345,177.099,159.53,181.213,182.877,163,215,34.3842,3,74,11.3345,14.2157,3.33842,0.791522,3.34139,4.54012,6.44891,-12.0057,-8.44433,12.2449
BloodImage_00212.jpeg,Foreground,376,381,135,99,6299,823.98,0.116587,1.36364,214.633,98.1601,142.423,214.633,175,247,137.948,58,173,9.3337,18.4764,4.62347,0.457854,1.52901,2.73808,4.93879,8.778,5.99574,-10.0004
BloodImage_00212.jpeg,Foreground,352,377,39,48,288.5,137.782,0.190973,0.8125,197.98,163.646,184.513,197.98,188,207,44.17,25,57,3.45446,6.58243,4.05964,0.0603353,0.16882,0.719476,0.871775,1.66886,1.01949,-2.75429
BloodImage_00212.jpeg,Foreground,415,364,39,20,395.5,102.326,0.474663,1.95,190.645,163.225,182.505,190.695,174,211,36.6182,23,67,6.30065,8.52134,4.93507,0.536657,1.24835,3.44884,4.02748,7.85612,4.97176,-7.99941
BloodImage_00212.jpeg,Foreground,515,304,86,78,5175,276.936,0.847932,1.10256,182.635,169.594,186.132,187.558,176,211,25.6383,0,53,6.83981,7.93256,3.29759,0.793554,3.49527,4.60752,7.64588,13.9834,9.40773,13.8759
BloodImage_00212.jpeg,Foreground,154,296,226,120,8035,1208.25,0.0691639,1.88333,179.366,166.957,188.126,188.743,178,211,29.7456,8,50,4.45179,5.66303,2.8753,0.294928,1.15728,1.67354,2.29065,4.27561,2.89441,5.21417
BloodImage_00212.jpeg,Foreground,0,224,54,71,1695.5,299.321,0.237812,0.760563,158.979,150.286,171.355,171.397,163,183,32.1124,6,48,3.67295,6.70092,2.9269,0.550933,1.57077,2.37335,3.37163,-6.59935,4.58117,-6.29116
BloodImage_00212.jpeg,Foreground,53,181,163,226,16248,1127.77,0.160535,0.721239,166.065,155.127,176.358,176.996,142,255,33.3652,3,71,10.5751,8.05715,3.68817,0.479061,1.35603,3.51702,2.72144,6.65494,3.50236,-5.84584
BloodImage_00212.jpeg,Foreground,419,179,198,177,19677,708.725,0.492281,1.11864,168.571,160.562,179.715,180.39,159,217,30.6004,0,64,8.5407,8.73301,3.09411,0.643315,1.87263,2.69206,3.6756,-6.88636,-4.64123,7.32605
BloodImage_00212.jpeg,Foreground,239,155,91,81,5506,290.735,0.818561,1.12346,169.39,158.536,179.946,180.849,167,205,33.0602,11,61,5.75926,6.38202,2.98348,0.793707,3.40396,4.87873,7.50292,-14.3037,-9.2828,-13.7072
BloodImage_00212.jpeg,Foreground,339,148,95,93,6039.5,335.948,0.672459,1.02151,162.954,149.944,174.381,175.319,163,220,38.7973,14,72,7.85031,8.17179,3.16231,0.777579,3.79019,3.45278,5.77648,-10.8119,8.50849,-10.4249
BloodImage_00212.jpeg,Foreground,421,84,97,92,3921,586.583,0.143202,1.05435,164.479,147.498,172.532,173.528,162,198,38.3843,14,63,5.01611,6.5537,2.9982,0.496838,2.3022,2.42085,3.69271,-6.77794,7.21525,7.20493
BloodImage_00212.jpeg,Foreground,550,63,24,34,542,92.0833,0.803245,0.705882,157.531,162.39,160.576,163.167,141,183,10.7251,0,28,8.8846,5.38198,3.53593,0.75114,2.23427,4.50096,5.73724,11.466,7.96015,10.8699
BloodImage_00212.jpeg,Foreground,191,51,116,92,7444,356.676,0.735306,1.26087,162.829,147.219,172.346,173.116,152,223,39.5386,12,68,7.90928,9.01566,3.07319,0.750427,2.25335,4.57925,6.17796,11.7914,7.35065,11.6465
BloodImage_00212.jpeg,Foreground,569,17,71,166,5186.5,690.884,0.136544,0.427711,153.723,141.376,169.122,169.42,160,189,43.1272,15,68,3.97641,7.57818,2.84032,0.263802,0.725497,1.61869,2.12663,4.14091,2.74782,-4.15907
BloodImage_00212.jpeg,Foreground,409,13,22,25,347,78.4264,0.708949,0.88,160.021,147.835,170.328,170.36,165,177,33.832,27,42,2.82831,2.42972,2.64323,0.779492,2.95085,3.71733,5.53154,10.2534,7.00703,-10.3769
BloodImage_00212.jpeg,Foreground,467,0,121,70,2533,518.156,0.118556,1.72857,169.623,155.255,174.86,175.892,163,190,30.6931,4,74,5.38736,11.1913,3.58934,0.254401,0.846096,1.83767,3.13146,-6.136,3.93956,5.6368
BloodImage_00212.jpeg,Foreground,434,0,21,54,431.5,160.125,0.211482,0.388889,170.02,155.629,173.639,174.466,166,187,27.6155,14,43,3.3462,6.17778,3.48808,0.41764,1.03466,1.2445,1.46153,2.8147,1.9801,-4.38116
BloodImage_00212.jpeg,Foreground,358,0,94,109,3151.5,465.63,0.182661,0.862385,160.139,145.253,169.561,169.811,159,187,37.3358,13,58,4.09534,8.60723,2.98418,0.444002,2.03606,1.74045,2.14873,-4.11874,-3.24553,-4.57162
BloodImage_00212.jpeg,Foreground,237,0,41,35,1072,129.74,0.800306,1.17143,192.478,145.167,157.356,192.499,167,216,62.0044,9,105,8.63941,18.0778,4.95624,0.786891,3.12465,4.25828,6.72827,12.2683,8.30476,12.5778
BloodImage_00212.jpeg,Foreground,108,0,106,71,3810.5,515.831,0.179961,1.49296,154.216,139.432,165.584,165.995,154,181,41.3034,17,66,3.69418,6.66722,2.93507,0.442998,1.46947,2.18594,2.80904,-5.34767,-3.55489,-5.68799
BloodImage_00212.jpeg,Foreground,0,0,92,215,9326.5,891.963,0.147311,0.427907,154.089,143.129,166.304,166.987,157,201,38.3339,14,68,5.10946,8.00681,2.94142,0.389712,1.05271,1.63577,1.62976,3.26598,2.16255,-4.16367
BloodImage_00212.jpeg,Background,457,467,10,13,86,39.3137,0.69923,0.769231,215.124,89.2381,136.914,215.124,206,222,149.181,140,155,3.68186,3.2213,3.76322,0.737902,2.29593,3.37258,4.48204,-9.08197,-6.04556,-8.41938
BloodImage_00212.jpeg,Background,0,395,10,25,125.5,57.2132,0.481794,0.4,196.414,160.053,169.947,196.414,172,207,46.6513,7,84,7.36586,18.7775,4.13224,0.561429,1.38368,2.30884,3.35017,-6.92687,-4.4462,-6.18675
BloodImage_00212.jpeg,Background,637,368,3,23,40.5,46.2426,0.238001,0.130435,176.359,175.328,187.391,187.391,175,196,18.3438,15,21,5.15272,2.18817,4.79542,0.0637725,0.144088,3.06234,3.93311,-7.95312,-4.25225,7.45137
BloodImage_00212.jpeg,Background,286,340,10,24,108,58.2843,0.399513,0.416667,167.619,171.373,189.112,189.112,185,193,29.4179,22,37,1.32519,3.42358,2.31964,0.540704,1.27966,2.87061,3.22461,6.27243,3.9444,7.77923
BloodImage_00212.jpeg,Background,203,165,10,10,59,30.1421,0.816045,1,175.014,174.767,175.658,176.11,165,188,2.9863,0,10,5.47863,2.08381,8.35594,0.794259,4.47737,4.94419,7.2034,13.3177,10.4978,-13.662
BloodImage_00212.jpeg,Background,419,145,8,8,19,22.9706,0.452502,1,162.655,149.586,173.345,173.345,172,175,34.8621,34,36,0.755479,0.570791,1.73651,0.728636,2.93769,3.57221,6.47621,-11.5034,7.95126,12.4346
BloodImage_00212.jpeg,Background,113,103,12,15,116,41.799,0.834327,0.8,174.733,169.422,171.711,176.63,164,194,12.6889,0,35,6.26778,8.25471,6.46928,0.782771,2.82914,4.46201,6.23474,-12.2955,-8.61791,-11.5914
BloodImage_00212.jpeg,Background,592,16,8,6,30,20.4853,0.898353,1.33333,157.45,167,170.15,170.15,158,190,19.075,12,23,8.58647,2.5435,12.0643,0.767663,2.4544,18.8255,18.8244,37.6494,20.1194,-41.678
BloodImage_00212.jpeg,Background,298,14,5,5,16,16,0.785398,1,177.96,182.32,180.72,182.32,179,187,5.92,4,9,2.57247,1.89568,3.25306,0.778151,25.04,20.474,20.4687,40.9401,-32.9887,-43.9504
BloodImage_00212.jpeg,Background,89,0,12,13,88.5,42.3848,0.619061,0.923077,155.407,146.639,168.667,168.75,166,175,33.6019,26,42,1.52221,3.46928,2.54269,0.769081,2.95267,3.4598,5.35304,10.1375,-7.07521,-9.80132
BloodImage_00212.jpeg,Background,0,0,3,13,18,27.6569,0.295717,0.230769,164,157.156,166.719,166.938,164,171,15.0625,13,21,2.04538,1.51941,2.34666,0.326713,0.719888,2.09203,2.43326,4.70874,2.91551,5.31655
BloodImage_00214.jpeg,Foreground,226,449,35,31,326,103.397,0.383188,1.12903,191.324,180.695,199.616,199.692,191,207,24.3595,13,34,3.07073,3.55998,3.33725,0.349962,0.784655,2.20987,2.50567,4.8764,2.97013,5.48195
BloodImage_00214.jpeg,Foreground,494,416,99,64,3839,413.019,0.282805,1.54688,162.306,148.524,173.723,175.384,135,199,39.4644,10,81,8.06236,7.48584,3.62365,0.592796,1.79569,2.30167,2.93934,5.79706,4.26377,5.64855
BloodImage_00214.jpeg,Foreground,244,400,87,72,1446,355.22,0.144007,1.20833,190.364,181.021,195.027,196.232,186,210,20.1824,3,39,3.86835,4.98184,3.69451,0.106065,0.851245,0.730418,1.29315,-2.67637,-1.88713,-2.34823
BloodImage_00214.jpeg,Foreground,346,382,125,98,5559.5,664.139,0.15839,1.27551,167.107,155.417,182.151,182.606,165,209,38.4429,15,60,4.70934,6.79049,2.99676,0.48089,1.73593,2.38276,3.44157,-6.39228,-4.63383,-6.7481
BloodImage_00214.jpeg,Foreground,386,354,23,22,327.5,71.3553,0.808292,1.04545,200.571,172.699,175.674,200.571,185,216,35.5961,7,59,7.51302,12.5973,4.52902,0.780086,4.54311,3.16763,6.93833,12.0011,9.21556,12.6683
BloodImage_00214.jpeg,Foreground,68,348,167,132,5708.5,1032.27,0.06732,1.26515,176.465,164.315,184.454,184.996,152,204,29.1398,11,50,6.42693,6.29906,3.52632,0.291317,1.42139,1.31934,2.80777,5.4016,-4.65675,-4.89108
BloodImage_00214.jpeg,Foreground,261,276,113,133,8226.5,583.37,0.303765,0.849624,181.447,174.545,192.887,193.065,181,217,26.7827,0,41,6.28643,7.19566,3.03204,0.638784,1.87253,3.6654,3.27896,6.77919,4.23874,7.20946
BloodImage_00214.jpeg,Foreground,0,274,147,118,8631,644.24,0.261322,1.24576,163.198,154.856,175.245,175.892,162,212,33.0085,7,62,7.1952,6.94005,3.08865,0.67937,2.07609,4.16523,3.74784,-8.21659,4.78612,7.72595
BloodImage_00214.jpeg,Foreground,394,236,166,175,13007.5,965.845,0.175222,0.948571,165.955,157.671,178.656,179.749,158,207,34.642,0,75,9.46073,11.8507,3.28773,0.521677,1.43093,2.75613,2.7376,5.48468,3.45314,6.99076
BloodImage_00214.jpeg,Foreground,558,226,82,82,3961.5,458.032,0.23729,1,156.503,143.598,170.134,170.45,141,196,41.169,9,69,5.54215,8.11664,3.71535,0.614933,3.39107,2.69869,3.4831,-6.72037,-5.19481,-6.72873
BloodImage_00214.jpeg,Foreground,598,139,42,74,1876.5,220.894,0.483269,0.567568,157.334,145.865,172.213,172.213,165,185,39.6957,17,55,3.43001,7.42848,2.98286,0.62721,1.66491,2.49956,3.33132,6.85199,-5.68131,-6.26056
BloodImage_00214.jpeg,Foreground,224,131,88,94,6166,299.078,0.866251,0.93617,156.4,142.528,170.073,170.793,157,200,42.5465,13,76,5.19693,8.09982,2.8209,0.783019,2.75255,4.89983,6.51481,12.2611,7.94557,12.6141
BloodImage_00214.jpeg,Foreground,461,104,85,97,4150,367.99,0.385111,0.876289,204.653,77.3609,117.862,204.653,158,234,158.017,56,188,10.5194,21.0065,5.06107,0.587949,1.53628,3.12756,4.08742,-7.73868,-4.87447,8.06419
BloodImage_00214.jpeg,Foreground,0,85,32,36,809,110.912,0.826426,0.888889,189.493,124.776,139.476,189.544,157,218,86.5221,14,157,15.137,39.6478,5.06488,0.793459,3.82633,5.10026,7.62322,-13.9921,-9.75213,-14.7313
BloodImage_00214.jpeg,Foreground,394,71,91,144,5585.5,607.37,0.190268,0.631944,201.343,85.5352,124.055,201.343,159,241,145.489,21,188,12.154,32.4549,4.87094,0.481444,1.37032,2.02547,2.79507,5.44228,-4.01305,5.29419
BloodImage_00214.jpeg,Foreground,255,52,29,35,685.5,101.154,0.841876,0.828571,200.277,134.451,150.372,200.364,168,230,81.6516,3,153,14.0355,39.329,5.17363,0.788226,3.11538,4.12513,5.99023,11.1701,7.78917,11.2311
BloodImage_00214.jpeg,Foreground,303,18,115,121,6717,495.872,0.343278,0.950413,157.706,147.048,171.773,171.96,162,185,37.9802,14,60,3.51802,7.93281,2.76671,0.659238,2.01562,2.69385,3.16349,6.12168,4.20789,6.54008
BloodImage_00214.jpeg,Foreground,9,6,84,81,4770,278.392,0.773419,1.03704,167.677,153.389,171.26,172.461,157,203,30.0115,0,57,8.68191,10.1665,3.33899,0.79062,3.84635,3.95562,7.05382,12.5786,-9.57701,-13.0855
BloodImage_00214.jpeg,Foreground,521,0,106,93,4608,552.014,0.19003,1.13978,152.23,137.653,164.776,165.469,127,195,43.8922,13,71,9.77841,9.82836,3.60518,0.573121,2.70265,2.65523,4.01195,7.60102,5.36645,7.42561
BloodImage_00214.jpeg,Foreground,406,0,100,30,1533.5,234.953,0.349084,3.33333,145.018,141.046,164.716,164.72,137,178,40.9634,18,76,5.03728,8.59474,3.3282,0.44468,1.02781,2.18837,2.80234,5.35019,3.45831,5.63175
BloodImage_00214.jpeg,Foreground,350,0,32,32,707.5,113.012,0.696123,1,158.486,146.232,171.236,171.246,165,179,37.9552,23,48,2.12796,5.07603,2.6846,0.763783,2.73901,3.20746,4.87762,8.97707,6.32819,9.2388
BloodImage_00214.jpeg,Foreground,38,0,181,294,19358.5,1797.71,0.0752738,0.615646,154.817,143.429,167.483,168.372,143,217,40.1001,0,79,8.78276,10.3361,3.11142,0.361103,1.07702,1.77305,2.87546,-5.23207,-3.42049,-5.62908
BloodImage_00214.jpeg,Background,85,443,6,6,21.5,17.0711,0.927101,1,181.633,184.433,182.267,184.467,177,193,4.93333,3,7,3.87069,1.63163,8.18291,0.790033,3.42571,3.97196,7.32512,-12.9737,-9.03797,-18.9212
BloodImage_00214.jpeg,Background,0,438,6,9,30.5,23.0711,0.720069,0.666667,176.024,181.095,180.333,181.095,174,188,7.09524,0,18,2.94238,4.94642,5.27761,0.743783,2.36405,3.16045,4.5631,-8.4885,-5.75369,8.72246
BloodImage_00214.jpeg,Background,90,432,6,6,22,17.6569,0.88676,1,167.677,180.194,174,180.194,170,190,17.6774,14,23,5.33049,2.53221,8.10634,0.790626,3.76403,4.28323,7.00533,-12.6823,-8.90106,13.0769
BloodImage_00214.jpeg,Background,519,192,14,13,102.5,41.2132,0.758335,1.07692,188.421,145.116,163,188.421,180,204,58.1901,24,87,5.71608,16.0471,4.15348,0.758451,2.41207,3.54895,4.96781,-9.95094,-6.61538,-9.23405
BloodImage_00214.jpeg,Background,386,190,6,7,16.5,18.7279,0.591173,0.857143,184.12,177.84,170.88,184.12,180,191,18.32,11,23,2.64303,3.33131,4.14845,0.728589,2.28966,3.84504,4.28531,8.55523,5.60972,8.45763
BloodImage_00214.jpeg,Background,204,165,8,9,49.5,25.8995,0.927326,0.888889,177.29,173.21,174.661,177.565,169,186,6.22581,3,11,4.89114,2.72633,8.43664,0.790165,3.28869,4.52386,6.35697,12.3443,-8.48365,-11.8156
BloodImage_00214.jpeg,Background,396,100,17,20,118.5,55.3553,0.48597,0.85,186.134,124.845,159.31,186.134,166,199,83.6479,57,104,7.03035,10.0388,4.4554,0.534589,1.2714,2.17692,2.47613,4.80266,3.11213,7.30297
BloodImage_00214.jpeg,Background,499,65,14,23,129,57.9411,0.482865,0.608696,185.039,153.26,165.084,185.039,173,198,44.2468,20,69,5.36327,16.712,3.85192,0.511902,1.18618,2.50476,2.81128,5.46931,3.40585,7.61486
BloodImage_00214.jpeg,Background,175,51,10,9,22,32.9706,0.25432,1.11111,127.486,133.514,154.892,154.892,153,159,45.1622,36,55,1.60714,5.01087,2.30317,0.539572,1.36761,2.31663,2.96771,5.65704,3.69938,-5.96464
BloodImage_00214.jpeg,Background,295,12,9,8,41.5,24.7279,0.85287,1.125,182.34,178.849,179.415,182.981,175,195,6.64151,0,18,4.99996,4.58502,6.37607,0.786298,3.13778,4.57095,6.16532,-11.5451,-7.78398,-12.1738
BloodImage_00214.jpeg,Background,0,0,10,16,66.5,43.8995,0.433623,0.625,142.011,139.375,161.023,161.023,155,169,34.75,28,42,3.0037,3.79368,2.30197,0.602364,1.60438,2.16729,2.9074,5.47556,3.7859,5.88396
BloodImage_00215.jpeg,Foreground,140,462,26,18,363.5,96.1838,0.493754,1.44444,173.201,147.853,176.342,179.057,170,200,44.2678,28,63,7.26773,7.50066,3.99928,0.745769,2.3114,5.92626,5.43585,11.1527,6.6263,-11.5261
BloodImage_00215.jpeg,Foreground,0,461,33,19,247,87.598,0.4045,1.73684,164.423,147.675,167.528,168.206,162,175,31.3846,18,42,2.74106,5.26756,3.15678,0.485297,1.1206,2.45722,3.26336,6.53762,-5.23622,6.15858
BloodImage_00215.jpeg,Foreground,182,442,36,18,188.5,110.125,0.195322,2,195.333,176.329,190.974,195.483,182,207,24.8974,11,36,4.99762,5.43632,4.00368,0.357485,0.860061,2.08595,2.86448,5.45831,4.03427,-5.52763
BloodImage_00215.jpeg,Foreground,402,437,93,43,2423.5,270.208,0.417115,2.16279,164.895,156.497,182.122,182.448,163,201,37.0421,14,52,4.62473,5.87707,3.6207,0.52325,1.37558,2.19572,3.11113,-6.01628,-3.8911,5.84631
BloodImage_00215.jpeg,Foreground,541,414,92,66,3356,462.534,0.197126,1.39394,165.896,150.066,175.563,176.658,163,203,38.9074,19,55,5.79847,6.45756,3.64578,0.521219,1.82184,2.34557,2.88289,-5.96329,-4.15256,-5.52411
BloodImage_00215.jpeg,Foreground,270,402,82,78,2703,423.505,0.189382,1.05128,185.768,182.527,196.377,196.491,186,207,19.4429,8,34,3.56973,3.93571,3.02797,0.374292,2.31629,2.16158,2.37689,-6.89378,-3.7722,4.64613
BloodImage_00215.jpeg,Foreground,11,389,90,91,3046,523.245,0.139807,0.989011,158.622,147.717,168.833,169.163,153,186,32.9746,10,56,5.68416,6.82094,3.51301,0.35204,2.21034,2.05484,2.52288,4.8345,3.62873,5.31278
BloodImage_00215.jpeg,Foreground,228,383,33,53,309,150.652,0.171088,0.622642,202.859,182.092,194.686,202.914,194,216,26.0784,8,41,4.48337,5.91442,3.97101,0.108012,0.26473,0.861573,0.97154,1.88857,1.1373,-3.21776
BloodImage_00215.jpeg,Foreground,451,360,88,76,4730.5,266.007,0.840099,1.15789,175.567,171.577,186.24,186.909,167,203,23.5636,3,56,5.42161,7.52981,3.25206,0.789906,3.15307,4.73293,7.37211,13.5604,9.01778,-13.5909
BloodImage_00215.jpeg,Foreground,242,324,26,36,380.5,121.983,0.321342,0.722222,201.408,174.516,190.498,201.419,189,215,33.9562,15,50,4.72167,8.72231,3.78411,0.614872,2.21225,2.2276,2.67428,5.17794,3.80134,-5.45841
BloodImage_00215.jpeg,Foreground,85,289,147,152,15245.5,583.713,0.562281,0.967105,209.72,109.835,150.709,209.732,168,243,120.163,17,175,11.3908,37.1359,4.77255,0.781574,4.14891,3.87929,5.35508,10.1177,7.45299,10.1279
BloodImage_00215.jpeg,Foreground,166,272,74,32,713.5,198.752,0.226976,2.3125,197.074,162.597,180.211,197.074,179,211,44.3963,16,74,6.4219,10.0695,4.47505,0.146058,0.364831,1.63254,2.20149,4.29251,2.84514,4.24781
BloodImage_00215.jpeg,Foreground,0,266,58,101,3051.5,456.718,0.183835,0.574257,158.012,147.73,170.819,171.195,160,190,35.9277,10,55,4.23842,5.95165,2.83011,0.480379,1.52893,1.84986,2.43747,4.61531,3.27811,4.99954
BloodImage_00215.jpeg,Foreground,591,262,41,30,760.5,118.811,0.677009,1.36667,201.602,125.735,146.222,201.628,147,238,93.3153,5,172,20.0715,46.9675,5.92865,0.748682,2.47564,3.14204,4.09072,7.75356,5.60604,-8.06477
BloodImage_00215.jpeg,Foreground,492,260,90,98,6603.5,312.149,0.851647,0.918367,167.742,156.494,179.119,179.601,165,214,34.4334,7,59,8.12267,9.06928,3.4132,0.794119,3.68137,4.32515,6.83487,-12.8093,-9.14594,-12.4534
BloodImage_00215.jpeg,Foreground,321,234,155,145,9575.5,857.678,0.163577,1.06897,171.073,164.671,185.782,186.035,161,217,30.6961,8,55,7.21719,6.40388,3.03092,0.465718,1.33829,3.90337,3.11422,-6.68058,3.78469,-6.93944
BloodImage_00215.jpeg,Foreground,246,195,79,107,5845.5,411.747,0.433281,0.738318,174.268,163.836,183.409,183.843,171,202,28.8823,3,46,5.43995,6.1931,3.02795,0.755738,2.60597,3.37683,5.32042,10.4834,-6.70364,-9.67421
BloodImage_00215.jpeg,Foreground,85,186,59,92,2009,314.333,0.255511,0.641304,157.569,138.955,167.721,169.383,161,189,45.8153,25,65,4.73415,5.86812,3.04401,0.445345,1.00858,2.53692,2.98345,5.78103,3.65652,6.14408
BloodImage_00215.jpeg,Foreground,628,176,12,44,330.5,96.8701,0.442591,0.272727,172.519,173.109,183.415,183.415,177,192,16.6117,14,27,3.26542,2.2874,2.9999,0.466995,1.06275,2.46182,3.40402,-6.79287,-4.16104,-6.36531
BloodImage_00215.jpeg,Foreground,30,158,63,146,3012,453.387,0.184131,0.431507,144.225,139.346,164.617,164.719,148,178,41.8704,17,62,4.34345,6.10263,3.1401,0.202121,0.467322,1.91638,2.70886,5.81626,-4.20501,5.02714
BloodImage_00215.jpeg,Foreground,453,154,33,34,679.5,103.64,0.794965,0.970588,187.531,136.524,139.606,187.664,153,208,71.2213,3,135,10.8948,31.3114,5.16136,0.776292,2.89669,3.51045,5.55799,-10.2912,-7.5939,-10.2031
BloodImage_00215.jpeg,Foreground,0,103,43,91,1366,254.451,0.265126,0.472527,160.917,150.556,169.55,169.648,159,178,29.439,16,41,2.88473,3.83232,2.73492,0.337184,0.942843,1.32466,2.3071,5.05227,-3.50164,-4.12601
BloodImage_00215.jpeg,Foreground,288,74,94,99,4965,532.156,0.220318,0.949495,157.915,141.966,170.109,171.294,157,196,44.7531,13,68,5.09293,9.55116,2.98842,0.597754,2.85107,3.81884,3.32699,-7.7504,5.02573,6.90428
BloodImage_00215.jpeg,Foreground,230,63,65,76,2513.5,340.635,0.272215,0.855263,162.661,151.528,172.403,172.981,147,190,32.9402,12,58,6.84556,6.85452,3.19041,0.538725,1.74397,2.35486,3.07946,-5.93559,-4.05708,5.95934
BloodImage_00215.jpeg,Foreground,550,62,27,37,684,103.74,0.798679,0.72973,162.83,164.402,164.768,166.053,142,187,6.74074,0,24,10.4206,4.78939,3.5125,0.74887,2.21536,4.18347,5.39222,10.4237,6.80456,10.2656
BloodImage_00215.jpeg,Foreground,410,61,102,92,7034.5,334.978,0.787792,1.1087,148.779,136.764,167.026,167.638,151,196,47.6046,15,69,4.72285,6.95395,2.91948,0.780377,2.86722,4.86609,5.91432,-11.3078,-7.35583,12.2148
BloodImage_00215.jpeg,Foreground,591,0,49,39,873.5,170.953,0.375593,1.25641,161.26,153.081,172.949,173.041,161,196,33.2381,15,46,5.2374,5.59299,4.76132,0.522748,1.27897,3.69022,3.95034,7.78537,4.71418,8.362
BloodImage_00215.jpeg,Foreground,458,0,103,48,2291,321.907,0.277827,2.14583,157.621,150.395,171.439,171.662,161,186,32.9148,11,50,4.11855,6.55375,3.356,0.386325,1.11677,1.67504,2.5768,-5.06507,-3.22694,4.74808
BloodImage_00215.jpeg,Foreground,143,0,146,78,4220,752.524,0.0936444,1.87179,154.092,145.78,167.534,167.862,154,186,34.8994,8,60,4.86043,7.78097,3.11795,0.238631,0.771433,1.30148,1.82823,3.48922,2.31811,3.6163
BloodImage_00215.jpeg,Foreground,56,0,67,39,1078,253.966,0.210029,1.71795,143.429,139.066,160.515,161.007,131,191,37.905,15,103,9.84292,10.8677,5.74492,0.48908,1.4671,1.82879,3.15203,-5.87189,-4.22397,5.73519
BloodImage_00215.jpeg,Foreground,20,0,150,184,9490.5,918.732,0.141293,0.815217,152.535,142.933,166.652,167.111,148,200,38.8506,9,60,8.11054,7.61964,3.22759,0.467716,1.19927,2.86774,3.99958,-7.89037,-4.73014,7.46144
BloodImage_00215.jpeg,Background,520,450,7,8,36,22.4853,0.894779,0.875,177.574,171,167.894,177.809,159,195,14.3191,5,21,10.1722,4.73604,6.59918,0.789393,3.30103,4.16683,6.76876,12.9081,-8.63785,-12.2466
BloodImage_00215.jpeg,Background,427,369,7,7,25,20.4853,0.748628,1,187.543,192.543,191.543,192.543,187,199,6.82857,6,7,3.30664,0.376883,4.86084,0.783962,3.50375,3.96335,7.40816,-13.0939,9.53383,-15.0158
BloodImage_00215.jpeg,Background,631,298,9,27,137.5,60.3848,0.473868,0.333333,152.837,155.693,174.452,174.452,164,193,34.3916,22,47,6.92782,6.10626,3.74715,0.51143,1.19505,2.39237,3.27259,6.88938,-4.58122,-6.11101
BloodImage_00215.jpeg,Background,149,275,15,6,43,36.9706,0.395336,2.5,195.05,143.75,170.017,195.05,186,203,66.8333,53,88,4.36434,10.3733,4.13521,0.447386,1.01759,2.67902,3.54188,-7.5092,-4.45149,6.65657
BloodImage_00215.jpeg,Background,100,266,7,7,25,21.3137,0.691563,1,137.171,132.371,161.514,161.514,159,164,46.0286,45,48,1.29552,0.844671,3.19004,0.771463,3.42801,3.95152,5.28261,10.6149,-7.33175,-9.90788
BloodImage_00215.jpeg,Background,573,226,8,11,57,29.3137,0.833572,0.727273,183.986,186.141,185.211,186.254,178,194,3.80282,0,9,4.30106,2.36536,4.56512,0.768376,2.5296,3.95505,5.40417,10.432,7.32652,10.1326
BloodImage_00215.jpeg,Background,149,223,8,9,47.5,25.8995,0.889858,0.888889,176.567,151.733,157.6,176.567,153,207,35.95,7,59,13.8677,14.5744,9.97491,0.790806,3.58915,4.66566,6.57954,-12.3758,-8.63682,12.3318
BloodImage_00215.jpeg,Background,203,164,10,12,76.5,33.5563,0.853733,0.833333,175.315,177.283,177.717,177.826,166,192,3.66304,0,8,6.49684,2.49903,8.02185,0.790546,3.35468,4.89663,6.84837,-15.1932,-8.64413,-12.7209
BloodImage_00215.jpeg,Background,542,120,10,6,34.5,23.8995,0.759017,1.66667,182.022,186.63,186.761,187.391,186,190,7.34783,4,11,1.11274,1.08783,2.03885,0.713939,1.98613,3.44639,4.50395,8.54571,5.62659,-8.76822
BloodImage_00215.jpeg,Background,633,80,7,29,120.5,61.5563,0.399624,0.241379,158.82,162.693,177.22,177.22,166,190,28.4067,19,36,5.97536,4.0482,3.83984,0.3945,0.877932,2.33677,3.00976,5.86315,4.0065,-5.80747
BloodImage_00215.jpeg,Background,393,39,4,13,20.5,29.0711,0.304819,0.307692,190.771,184.371,184.914,190.771,188,194,8.94286,7,11,1.94328,1.72284,2.42538,0.419539,0.971652,1.52279,1.63782,3.21813,2.12452,-5.51486
BloodImage_00215.jpeg,Background,0,8,8,19,90,44.1421,0.580424,0.421053,180.288,142.225,143.811,180.315,156,196,53.5225,6,83,11.9677,19.255,4.13163,0.604102,1.50591,2.51844,3.4069,6.6837,4.90743,6.42784
BloodImage_00224.jpeg,Foreground,605,447,35,26,524,114.426,0.502908,1.34615,177.087,160.573,180.733,183.127,172,208,32.1649,19,56,7.0953,8.34097,3.52886,0.727449,2.37163,2.77876,4.31436,8.67796,6.14618,7.86603
